-2.398796354421616536e-03,2.935388680165752495e-01,-7.470846433186235647e-01,-2.400231485927445483e-03,5.307064166132804406e-01,-1.133080997159077730e-01,-2.399824747031052089e-03,-2.105114466365886727e+00,-5.995329231600450282e-01,-2.399126543840497498e-03,3.083157423596443625e+00,3.661901567217196174e-01
-2.823721093439744180e-03,-1.443112406595847830e-01,1.616163848755883148e+00,-2.822114399041246360e-03,5.103027102134845006e-01,-7.996766621207118675e-02,-2.822276669581878523e-03,-2.422063944234805088e+00,-1.173486298528860494e-01,-2.821984976758034301e-03,2.854665555239327190e+00,-7.651531098394313002e-01
-3.374204350450609076e-03,2.292910646525375962e-01,1.188749125624961378e+00,-3.374281939072561274e-03,3.724058078018788187e-03,4.092035420252551070e-01,-3.374222713792018619e-03,-1.303979632422554547e+00,-6.236228480871098823e-01,-3.374321162729657445e-03,1.545255472331563462e+00,2.050219233565340193e-01
-3.943071226798662565e-03,8.139991358163771729e-01,-1.544820070041448501e+00,-3.944213320863828795e-03,6.927078286666470408e-01,-5.383377029911462497e-02,-3.943095969886154656e-03,-2.028823549178082608e+00,-6.007075696929575770e-01,-3.942674660130551963e-03,2.437241334829207684e+00,1.362645004681386773e-01
-4.526174750835589879e-03,5.865859157755978770e-02,-1.987989630862348367e+00,-4.527112961736918205e-03,-7.814956098042711297e-01,5.609193631582440887e-01,-4.527267405957191224e-03,-1.306251973197974481e+00,-2.025526977451507227e-01,-4.527400923820992795e-03,2.167717469373859451e+00,2.697940013302901896e-02
-5.159649147372656272e-03,3.471817388098041857e-01,-1.328084058200039941e+00,-5.157972765253707875e-03,-1.259235991274481936e+00,3.178921425135762258e-01,-5.156922529970046562e-03,-1.374598825543794200e+00,-9.080198979583875563e-02,-5.156551755309639155e-03,3.500090465024153552e+00,-8.402115495971136383e-01
-5.781523583118841625e-03,7.514714737465935102e-01,9.389422121812280864e-01,-5.784111433738177085e-03,2.351135317032707339e-01,-4.248612927572542608e-01,-5.784515949299386985e-03,-1.266358820280460984e+00,-6.762426608937692762e-01,-5.784285698065253292e-03,1.939780670613819424e+00,-1.041722659618340430e-01
-6.401445018154319593e-03,-1.261172679569204647e-01,1.084695900499972776e+00,-6.401499542800176933e-03,1.269586018888367418e+00,-7.771258658391497764e-01,-6.401825065746634576e-03,-9.057096594879866513e-01,-6.009873946244905785e-01,-6.401430868770089343e-03,3.545200904296581079e+00,-2.145651973177908622e-01
-7.039088772578917276e-03,-7.265860773240408188e-02,8.122421012802438778e-01,-7.038565576977077326e-03,4.740577870469675492e-01,-2.627458610979802045e-01,-7.039289739817921991e-03,-5.404617482283161634e-01,-1.338859741313301321e-01,-7.039267352506081710e-03,2.940225607751975279e+00,-2.776238122448689838e-01
-7.702435654520355113e-03,4.512658691442485437e-01,6.902926861738508668e-01,-7.701688959314424709e-03,-8.628713394537441683e-01,-6.667024558326188899e-01,-7.701123889471177958e-03,-4.337570013721828710e-01,-4.560710155446018321e-01,-7.701186199219064478e-03,2.271218448135805978e+00,9.829003614169873337e-02
-8.317449328536983405e-03,5.745732217150651966e-01,1.707906154481755312e+00,-8.317757797944523232e-03,3.234495595263973122e-01,1.656586675586805280e-01,-8.317767177315060420e-03,-5.807076095460808052e-01,-7.552012743826174157e-01,-8.317942659666816008e-03,2.460903283090830840e+00,-4.015331986442737255e-01
