sigma_toa,sigma_azimuth,sigma_elevation
1.2227060471745214e-06,1.2227060471745215,1.2227060471745215
3.127016056014946e-07,0.3127016056014946,0.3127016056014946
3.2712824579309387e-07,0.32712824579309385,0.32712824579309385
7.566593568711711e-07,0.7566593568711711,0.7566593568711711
1.2180588704299413e-06,1.2180588704299415,1.2180588704299415
3.162617457745506e-07,0.31626174577455063,0.31626174577455063
3.234761332973438e-07,0.3234761332973438,0.3234761332973438
7.521045981016968e-07,0.7521045981016968,0.7521045981016968
1.2134120473029596e-06,1.2134120473029595,1.2134120473029595
3.1985361744054855e-07,0.3198536174405485,0.3198536174405485
3.1985361744054855e-07,0.3198536174405485,0.3198536174405485
7.475518682117734e-07,0.7475518682117734,0.7475518682117734
1.2087655833620612e-06,1.2087655833620612,1.2087655833620612
3.234761332973438e-07,0.3234761332973438,0.3234761332973438
3.1626174577455057e-07,0.3162617457745506,0.3162617457745506
7.430012087493107e-07,0.7430012087493107,0.7430012087493107
1.2041194842677626e-06,1.2041194842677627,1.2041194842677627
3.271282457930939e-07,0.32712824579309396,0.32712824579309396
3.127016056014946e-07,0.3127016056014946,0.3127016056014946
7.384526623011727e-07,0.7384526623011727,0.7384526623011727
1.1994737557744313e-06,1.1994737557744313,1.1994737557744313
3.308089459035142e-07,0.3308089459035142,0.3308089459035142
3.091743251851809e-07,0.3091743251851809,0.3091743251851809
7.339062725246489e-07,0.7339062725246489,0.7339062725246489
1.1948284037321492e-06,1.1948284037321495,1.1948284037321495
3.345172619053106e-07,0.3345172619053106,0.3345172619053106
3.05681074942353e-07,0.305681074942353,0.305681074942353
7.293620841800402e-07,0.7293620841800402,0.7293620841800402
1.19018343408862e-06,1.1901834340886202,1.1901834340886202
3.382522581523468e-07,0.33825225815234683,0.33825225815234683
3.0222306860402637e-07,0.30222306860402637,0.30222306860402637
7.248201431644063e-07,0.7248201431644063,0.7248201431644063
1.1855388528911198e-06,1.1855388528911197,1.1855388528911197
3.4201303386018347e-07,0.3420130338601835,0.3420130338601835
2.988015643356546e-07,0.2988015643356546,0.2988015643356546
7.202804965465223e-07,0.7202804965465223,0.7202804965465223
1.1808946662884955e-06,1.1808946662884956,1.1808946662884956
3.457987219038025e-07,0.3457987219038025,0.3457987219038025
2.954178658035031e-07,0.2954178658035031,0.2954178658035031
7.157431926030902e-07,0.7157431926030902,0.7157431926030902
1.1762508805332104e-06,1.1762508805332104,1.1762508805332104
3.496084876325837e-07,0.3496084876325837,0.3496084876325837
2.9207332317307544e-07,0.29207332317307544,0.29207332317307544
7.112082808562595e-07,0.7112082808562595,0.7112082808562595
1.1716075019834357e-06,1.1716075019834358,1.1716075019834358
3.5344152770593685e-07,0.35344152770593684,0.35344152770593684
2.8876933402381516e-07,0.2887693340238152,0.2887693340238152
7.066758121125109e-07,0.706675812112511,0.706675812112511
1.166964537105197e-06,1.166964537105197,1.166964537105197
3.572970689523985e-07,0.35729706895239854,0.35729706895239854
2.855073441625842e-07,0.28550734416258416,0.28550734416258416
7.021458385029563e-07,0.7021458385029562,0.7021458385029562
1.1623219924745667e-06,1.1623219924745667,1.1623219924745667
3.6117436725447523e-07,0.3611743672544752,0.3611743672544752
2.8228884831662544e-07,0.2822888483166255,0.2822888483166255
6.976184135251158e-07,0.6976184135251158,0.6976184135251158
1.1576798747799126e-06,1.1576798747799126,1.1576798747799126
3.650727064610519e-07,0.3650727064610519,0.3650727064610519
2.791153906848537e-07,0.2791153906848537,0.2791153906848537
6.930935920862339e-07,0.6930935920862339,0.6930935920862339
1.1530381908241995e-06,1.1530381908241996,1.1530381908241996
3.689913973287718e-07,0.36899139732877184,0.36899139732877184
2.759885653244106e-07,0.27598856532441063,0.27598856532441063
6.885714305481957e-07,0.6885714305481958,0.6885714305481958
1.148396947527346e-06,1.148396947527346,1.148396947527346
3.7292977649343764e-07,0.37292977649343767,0.37292977649343767
